sitename,depth,age,taxa,value,elementtype,ecologicalgroup,group,ID
Pico Bog,330,751.41,Ranunculus cortusifolius,10,pollen,UPHE,Herb,Pico Bog_751.41
Pico Bog,330,751.41,Rumex obtusifolius,5,pollen,UPHE,Herb,Pico Bog_751.41
Pico Bog,330,751.41,Selaginella kraussiana,61,spore,VACR,Fern,Pico Bog_751.41
Pico Bog,330,751.41,Tolpis,9,pollen,UPHE,Herb,Pico Bog_751.41
Pico Bog,330,751.41,Trichomanes speciosum,1,spore,UPBR,Fern,Pico Bog_751.41
Pico Bog,349,804.93,Angelica lignescens,29,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Asteraceae,1,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Bellis,3,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Culcita macrocarpa,63,spore,UPBR,Fern,Pico Bog_804.93
Pico Bog,349,804.93,Cyperaceae,381,pollen,UPHE,Aquatic,Pico Bog_804.93
Pico Bog,349,804.93,Dryopteris filix-mas,47,spore,VACR,Fern,Pico Bog_804.93
Pico Bog,349,804.93,Ericaceae,16,pollen,TRSH,Shrub,Pico Bog_804.93
Pico Bog,349,804.93,Euphorbia,8,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Hedera azorica,7,pollen,TRSH,Shrub,Pico Bog_804.93
Pico Bog,349,804.93,Huperzia suberecta,3,spore,VACR,Fern,Pico Bog_804.93
Pico Bog,349,804.93,Hypericum foliosum,2,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Ilex perado subsp. azorica,153,pollen,TRSH,Tree,Pico Bog_804.93
Pico Bog,349,804.93,Juniperus brevifolia,78,pollen,TRSH,Tree,Pico Bog_804.93
Pico Bog,349,804.93,Lactuca,4,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Lysimachia azorica,1,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Myrica faya,27,pollen,TRSH,Tree,Pico Bog_804.93
Pico Bog,349,804.93,Myrsine africana,3,pollen,TRSH,Shrub,Pico Bog_804.93
Pico Bog,349,804.93,Osmunda regalis,2,spore,VACR,Fern,Pico Bog_804.93
Pico Bog,349,804.93,Picconia azorica,7,pollen,TRSH,Tree,Pico Bog_804.93
Pico Bog,349,804.93,Poaceae,14,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Polypodium macaronesicum,11,spore,VACR,Fern,Pico Bog_804.93
Pico Bog,349,804.93,Potamogeton,819,pollen,AQVP,Aquatic,Pico Bog_804.93
Pico Bog,349,804.93,Potentilla,2,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Pteris incompleta,1,spore,VACR,Fern,Pico Bog_804.93
Pico Bog,349,804.93,Ranunculus cortusifolius,21,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Rumex obtusifolius,6,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Selaginella kraussiana,17,spore,VACR,Fern,Pico Bog_804.93
Pico Bog,349,804.93,Tolpis,20,pollen,UPHE,Herb,Pico Bog_804.93
Pico Bog,349,804.93,Trichomanes speciosum,1,spore,UPBR,Fern,Pico Bog_804.93
Pico Bog,360,835.92,Alnus glutinosa,1,pollen,TRSH,Tree,Pico Bog_835.92
Pico Bog,360,835.92,Angelica lignescens,6,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Bellis,5,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Calluna vulgaris,4,pollen,TRSH,Shrub,Pico Bog_835.92
Pico Bog,360,835.92,Culcita macrocarpa,22,spore,UPBR,Fern,Pico Bog_835.92
Pico Bog,360,835.92,Cyperaceae,305,pollen,UPHE,Aquatic,Pico Bog_835.92
Pico Bog,360,835.92,Euphorbia,2,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Huperzia suberecta,1,spore,VACR,Fern,Pico Bog_835.92
Pico Bog,360,835.92,Hypericum foliosum,1,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Ilex perado subsp. azorica,25,pollen,TRSH,Tree,Pico Bog_835.92
Pico Bog,360,835.92,Juniperus brevifolia,24,pollen,TRSH,Tree,Pico Bog_835.92
Pico Bog,360,835.92,Lycopodium madeirense,1,spore,UPBR,Fern,Pico Bog_835.92
Pico Bog,360,835.92,Lysimachia,2,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Myrica faya,6,pollen,TRSH,Tree,Pico Bog_835.92
Pico Bog,360,835.92,Myrsine africana,1,pollen,TRSH,Shrub,Pico Bog_835.92
Pico Bog,360,835.92,Picconia azorica,1,pollen,TRSH,Tree,Pico Bog_835.92
Pico Bog,360,835.92,Poaceae,2,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Potamogeton,25,pollen,AQVP,Aquatic,Pico Bog_835.92
Pico Bog,360,835.92,Potentilla,1,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Pteris incompleta,1,spore,VACR,Fern,Pico Bog_835.92
Pico Bog,360,835.92,Ranunculus cortusifolius,6,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Rumex obtusifolius,2,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Selaginella kraussiana,3,spore,VACR,Fern,Pico Bog_835.92
Pico Bog,360,835.92,Tolpis,1,pollen,UPHE,Herb,Pico Bog_835.92
Pico Bog,360,835.92,Trichomanes speciosum,2,spore,UPBR,Fern,Pico Bog_835.92
Pico Bog,370,875,Angelica lignescens,45,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Apium,2,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Arceuthobium azoricum,2,pollen,TRSH,Shrub,Pico Bog_875
Pico Bog,370,875,Bellis,4,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Calluna vulgaris,1,pollen,TRSH,Shrub,Pico Bog_875
Pico Bog,370,875,Culcita macrocarpa,55,spore,UPBR,Fern,Pico Bog_875
Pico Bog,370,875,Cyperaceae,137,pollen,UPHE,Aquatic,Pico Bog_875
Pico Bog,370,875,Dryopteris filix-mas,69,spore,VACR,Fern,Pico Bog_875
Pico Bog,370,875,Ericaceae,16,pollen,TRSH,Shrub,Pico Bog_875
Pico Bog,370,875,Euphorbia,11,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Hedera azorica,3,pollen,TRSH,Shrub,Pico Bog_875
Pico Bog,370,875,Huperzia suberecta,1,spore,VACR,Fern,Pico Bog_875
Pico Bog,370,875,Hypericum foliosum,3,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Ilex perado subsp. azorica,125,pollen,TRSH,Tree,Pico Bog_875
Pico Bog,370,875,Juniperus brevifolia,77,pollen,TRSH,Tree,Pico Bog_875
Pico Bog,370,875,Lactuca,1,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Lycopodium madeirense,1,spore,UPBR,Fern,Pico Bog_875
Pico Bog,370,875,Lysimachia azorica,1,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Lythrum portula,1,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Myrica faya,9,pollen,TRSH,Tree,Pico Bog_875
Pico Bog,370,875,Myrsine africana,3,pollen,TRSH,Shrub,Pico Bog_875
Pico Bog,370,875,Picconia azorica,8,pollen,TRSH,Tree,Pico Bog_875
Pico Bog,370,875,Poaceae,8,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Polypodium macaronesicum,4,spore,VACR,Fern,Pico Bog_875
Pico Bog,370,875,Potamogeton,110,pollen,AQVP,Aquatic,Pico Bog_875
Pico Bog,370,875,Potentilla,1,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Ranunculus cortusifolius,22,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Rumex obtusifolius,2,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Selaginella kraussiana,11,spore,VACR,Fern,Pico Bog_875
Pico Bog,370,875,Tolpis,26,pollen,UPHE,Herb,Pico Bog_875
Pico Bog,370,875,Trichomanes speciosum,1,spore,UPBR,Fern,Pico Bog_875
Pico Bog,380,925,Amaranthaceae,1,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Angelica lignescens,60,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Arceuthobium azoricum,2,pollen,TRSH,Shrub,Pico Bog_925
Pico Bog,380,925,Bellis,10,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Brassicaceae,1,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Culcita macrocarpa,43,spore,UPBR,Fern,Pico Bog_925
Pico Bog,380,925,Cyperaceae,102,pollen,UPHE,Aquatic,Pico Bog_925
Pico Bog,380,925,Daphne laureola,2,pollen,TRSH,Shrub,Pico Bog_925
Pico Bog,380,925,Dryopteris dilatata,1,spore,VACR,Fern,Pico Bog_925
Pico Bog,380,925,Dryopteris filix-mas,2,spore,VACR,Fern,Pico Bog_925
Pico Bog,380,925,Ericaceae,22,pollen,TRSH,Shrub,Pico Bog_925
Pico Bog,380,925,Euphorbia,18,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Hedera azorica,10,pollen,TRSH,Shrub,Pico Bog_925
Pico Bog,380,925,Hydrocotyle vulgaris,1,pollen,AQVP,Aquatic,Pico Bog_925
Pico Bog,380,925,Hypericum foliosum,1,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Ilex perado subsp. azorica,49,pollen,TRSH,Tree,Pico Bog_925
Pico Bog,380,925,Juniperus brevifolia,46,pollen,TRSH,Tree,Pico Bog_925
Pico Bog,380,925,Lactuca,3,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Lycopodium madeirense,1,spore,UPBR,Fern,Pico Bog_925
Pico Bog,380,925,Lysimachia,4,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Myrica faya,24,pollen,TRSH,Tree,Pico Bog_925
Pico Bog,380,925,Myrsine africana,4,pollen,TRSH,Shrub,Pico Bog_925
Pico Bog,380,925,Ophioglossum lusitanicum,1,spore,VACR,Fern,Pico Bog_925
Pico Bog,380,925,Persicaria,22,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Picconia azorica,11,pollen,TRSH,Tree,Pico Bog_925
Pico Bog,380,925,Poaceae,10,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Polypodium macaronesicum,2,spore,VACR,Fern,Pico Bog_925
Pico Bog,380,925,Potamogeton,9294,pollen,AQVP,Aquatic,Pico Bog_925
Pico Bog,380,925,Ranunculus cortusifolius,22,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Rumex obtusifolius,12,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,380,925,Selaginella kraussiana,3,spore,VACR,Fern,Pico Bog_925
Pico Bog,380,925,Tolpis,10,pollen,UPHE,Herb,Pico Bog_925
Pico Bog,390,975,Angelica lignescens,25,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Bellis,10,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Culcita macrocarpa,82,spore,UPBR,Fern,Pico Bog_975
Pico Bog,390,975,Cyperaceae,783,pollen,UPHE,Aquatic,Pico Bog_975
Pico Bog,390,975,Dryopteris filix-mas,1,spore,VACR,Fern,Pico Bog_975
Pico Bog,390,975,Ericaceae,14,pollen,TRSH,Shrub,Pico Bog_975
Pico Bog,390,975,Euphorbia,9,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Hedera azorica,2,pollen,TRSH,Shrub,Pico Bog_975
Pico Bog,390,975,Huperzia suberecta,1,spore,VACR,Fern,Pico Bog_975
Pico Bog,390,975,Hydrocotyle vulgaris,1,pollen,AQVP,Aquatic,Pico Bog_975
Pico Bog,390,975,Hymenophyllum tunbrigense,1,spore,VACR,Fern,Pico Bog_975
Pico Bog,390,975,Ilex perado subsp. azorica,43,pollen,TRSH,Tree,Pico Bog_975
Pico Bog,390,975,Juniperus brevifolia,52,pollen,TRSH,Tree,Pico Bog_975
Pico Bog,390,975,Lactuca,2,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Lycopodium madeirense,1,spore,UPBR,Fern,Pico Bog_975
Pico Bog,390,975,Lysimachia,1,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Lysimachia azorica,2,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Myrica faya,3,pollen,TRSH,Tree,Pico Bog_975
Pico Bog,390,975,Myrsine africana,4,pollen,TRSH,Shrub,Pico Bog_975
Pico Bog,390,975,Osmunda regalis,1,spore,VACR,Fern,Pico Bog_975
Pico Bog,390,975,Pericallis,2,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Persicaria,1,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Picconia azorica,7,pollen,TRSH,Tree,Pico Bog_975
Pico Bog,390,975,Polypodium macaronesicum,6,spore,VACR,Fern,Pico Bog_975
Pico Bog,390,975,Potamogeton,173,pollen,AQVP,Aquatic,Pico Bog_975
Pico Bog,390,975,Potentilla,3,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Ranunculus cortusifolius,17,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Rumex obtusifolius,24,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,390,975,Selaginella kraussiana,12,spore,VACR,Fern,Pico Bog_975
Pico Bog,390,975,Tolpis,4,pollen,UPHE,Herb,Pico Bog_975
Pico Bog,419,1048.36,Angelica lignescens,10,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Arceuthobium azoricum,1,pollen,TRSH,Shrub,Pico Bog_1048.36
Pico Bog,419,1048.36,Bellis,14,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Culcita macrocarpa,165,spore,UPBR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Cyperaceae,357,pollen,UPHE,Aquatic,Pico Bog_1048.36
Pico Bog,419,1048.36,Dryopteris filix-mas,1,spore,VACR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Ericaceae,23,pollen,TRSH,Shrub,Pico Bog_1048.36
Pico Bog,419,1048.36,Euphorbia,10,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Huperzia suberecta,2,spore,VACR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Hypericum foliosum,2,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Ilex perado subsp. azorica,66,pollen,TRSH,Tree,Pico Bog_1048.36
Pico Bog,419,1048.36,Juniperus brevifolia,101,pollen,TRSH,Tree,Pico Bog_1048.36
Pico Bog,419,1048.36,Lysimachia,8,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Lysimachia azorica,7,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Mentha,16,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Myrica faya,13,pollen,TRSH,Tree,Pico Bog_1048.36
Pico Bog,419,1048.36,Myrsine africana,7,pollen,TRSH,Shrub,Pico Bog_1048.36
Pico Bog,419,1048.36,Osmunda regalis,1,spore,VACR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Picconia azorica,10,pollen,TRSH,Tree,Pico Bog_1048.36
Pico Bog,419,1048.36,Poaceae,2,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Pteridium aquilinum,1,spore,VACR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Pteris incompleta,9,spore,VACR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Ranunculus cortusifolius,14,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Rumex obtusifolius,1,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Selaginella kraussiana,35,spore,VACR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Tolpis,10,pollen,UPHE,Herb,Pico Bog_1048.36
Pico Bog,419,1048.36,Trichomanes speciosum,9,spore,UPBR,Fern,Pico Bog_1048.36
Pico Bog,419,1048.36,Vaccinium cylindraceum,1,pollen,TRSH,Tree,Pico Bog_1048.36
Pico Bog,440,1245.54,Angelica lignescens,29,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Arceuthobium azoricum,2,pollen,TRSH,Shrub,Pico Bog_1245.54
Pico Bog,440,1245.54,Bellis,3,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Brassicaceae,37,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Culcita macrocarpa,77,spore,UPBR,Fern,Pico Bog_1245.54
Pico Bog,440,1245.54,Cyperaceae,831,pollen,UPHE,Aquatic,Pico Bog_1245.54
Pico Bog,440,1245.54,Ericaceae,19,pollen,TRSH,Shrub,Pico Bog_1245.54
Pico Bog,440,1245.54,Euphorbia,10,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Hypericum foliosum,2,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Ilex perado subsp. azorica,172,pollen,TRSH,Tree,Pico Bog_1245.54
Pico Bog,440,1245.54,Juniperus brevifolia,190,pollen,TRSH,Tree,Pico Bog_1245.54
Pico Bog,440,1245.54,Lactuca,3,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Lycopodium madeirense,1,spore,UPBR,Fern,Pico Bog_1245.54
Pico Bog,440,1245.54,Lysimachia,7,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Lysimachia azorica,1,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Mentha,2,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Myrica faya,15,pollen,TRSH,Tree,Pico Bog_1245.54
Pico Bog,440,1245.54,Myrsine africana,2,pollen,TRSH,Shrub,Pico Bog_1245.54
Pico Bog,440,1245.54,Osmunda regalis,2,spore,VACR,Fern,Pico Bog_1245.54
Pico Bog,440,1245.54,Persicaria,1,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Picconia azorica,4,pollen,TRSH,Tree,Pico Bog_1245.54
Pico Bog,440,1245.54,Poaceae,2,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Polypodium macaronesicum,2,spore,VACR,Fern,Pico Bog_1245.54
Pico Bog,440,1245.54,Potentilla,2,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Pteris incompleta,3,spore,VACR,Fern,Pico Bog_1245.54
Pico Bog,440,1245.54,Ranunculus cortusifolius,14,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Selaginella kraussiana,10,spore,VACR,Fern,Pico Bog_1245.54
Pico Bog,440,1245.54,Tolpis,12,pollen,UPHE,Herb,Pico Bog_1245.54
Pico Bog,440,1245.54,Trichomanes speciosum,1,spore,UPBR,Fern,Pico Bog_1245.54
Pico Bog,440,1245.54,Vaccinium cylindraceum,1,pollen,TRSH,Tree,Pico Bog_1245.54
Pico Bog,449,1330.05,Angelica lignescens,18,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Apium,3,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Bellis,1,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Brassicaceae,1,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Chaerophyllum azoricum,6,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Culcita macrocarpa,82,spore,UPBR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Cyperaceae,632,pollen,UPHE,Aquatic,Pico Bog_1330.05
Pico Bog,449,1330.05,Daphne laureola,2,pollen,TRSH,Shrub,Pico Bog_1330.05
Pico Bog,449,1330.05,Ericaceae,11,pollen,TRSH,Shrub,Pico Bog_1330.05
Pico Bog,449,1330.05,Euphorbia,12,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Huperzia suberecta,1,spore,VACR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Hypericum foliosum,1,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Ilex perado subsp. azorica,53,pollen,TRSH,Tree,Pico Bog_1330.05
Pico Bog,449,1330.05,Juniperus brevifolia,341,pollen,TRSH,Tree,Pico Bog_1330.05
Pico Bog,449,1330.05,Lactuca,2,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Lycopodium madeirense,1,spore,UPBR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Lysimachia,6,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Lysimachia azorica,2,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Myrica faya,5,pollen,TRSH,Tree,Pico Bog_1330.05
Pico Bog,449,1330.05,Myrsine africana,4,pollen,TRSH,Shrub,Pico Bog_1330.05
Pico Bog,449,1330.05,Osmunda regalis,1,spore,VACR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Picconia azorica,4,pollen,TRSH,Tree,Pico Bog_1330.05
Pico Bog,449,1330.05,Poaceae,8,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Potamogeton,3,pollen,AQVP,Aquatic,Pico Bog_1330.05
Pico Bog,449,1330.05,Pteridium aquilinum,2,spore,VACR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Pteris incompleta,3,spore,VACR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Ranunculus cortusifolius,3,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Rubiaceae,3,pollen,TRSH,Shrub,Pico Bog_1330.05
Pico Bog,449,1330.05,Selaginella kraussiana,3,spore,VACR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Tolpis,6,pollen,UPHE,Herb,Pico Bog_1330.05
Pico Bog,449,1330.05,Trichomanes speciosum,1,spore,UPBR,Fern,Pico Bog_1330.05
Pico Bog,449,1330.05,Vaccinium cylindraceum,1,pollen,TRSH,Tree,Pico Bog_1330.05
Pico Bog,466,1348.89,Angelica lignescens,15,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Arceuthobium azoricum,4,pollen,TRSH,Shrub,Pico Bog_1348.89
Pico Bog,466,1348.89,Bellis,3,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Brassicaceae,2,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Culcita macrocarpa,238,spore,UPBR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Cyperaceae,46,pollen,UPHE,Aquatic,Pico Bog_1348.89
Pico Bog,466,1348.89,Dryopteris filix-mas,6,spore,VACR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Ericaceae,8,pollen,TRSH,Shrub,Pico Bog_1348.89
Pico Bog,466,1348.89,Euphorbia,23,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Frangula azorica,1,pollen,TRSH,Tree,Pico Bog_1348.89
Pico Bog,466,1348.89,Hedera azorica,2,pollen,TRSH,Shrub,Pico Bog_1348.89
Pico Bog,466,1348.89,Huperzia dentata,1,spore,VACR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Hypericum foliosum,2,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Ilex perado subsp. azorica,174,pollen,TRSH,Tree,Pico Bog_1348.89
Pico Bog,466,1348.89,Juniperus brevifolia,108,pollen,TRSH,Tree,Pico Bog_1348.89
Pico Bog,466,1348.89,Lactuca,5,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Lysimachia,4,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Lysimachia azorica,6,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Lythrum portula,5,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Mentha,9,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Myrica faya,13,pollen,TRSH,Tree,Pico Bog_1348.89
Pico Bog,466,1348.89,Myrsine africana,36,pollen,TRSH,Shrub,Pico Bog_1348.89
Pico Bog,466,1348.89,Osmunda regalis,1,spore,VACR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Picconia azorica,3,pollen,TRSH,Tree,Pico Bog_1348.89
Pico Bog,466,1348.89,Polypodium macaronesicum,1,spore,VACR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Potentilla,1,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Pteris incompleta,5,spore,VACR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Ranunculus cortusifolius,11,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Rubiaceae,10,pollen,TRSH,Shrub,Pico Bog_1348.89
Pico Bog,466,1348.89,Selaginella kraussiana,14,spore,VACR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Tolpis,13,pollen,UPHE,Herb,Pico Bog_1348.89
Pico Bog,466,1348.89,Trichomanes speciosum,2,spore,UPBR,Fern,Pico Bog_1348.89
Pico Bog,466,1348.89,Vaccinium cylindraceum,6,pollen,TRSH,Tree,Pico Bog_1348.89
Pico Bog,470,1384.51,Angelica lignescens,65,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Arceuthobium azoricum,1,pollen,TRSH,Shrub,Pico Bog_1384.51
Pico Bog,470,1384.51,Bellis,2,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Brassicaceae,10,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Calluna vulgaris,1,pollen,TRSH,Shrub,Pico Bog_1384.51
Pico Bog,470,1384.51,Culcita macrocarpa,160,spore,UPBR,Fern,Pico Bog_1384.51
Pico Bog,470,1384.51,Cyperaceae,88,pollen,UPHE,Aquatic,Pico Bog_1384.51
Pico Bog,470,1384.51,Daphne laureola,1,pollen,TRSH,Shrub,Pico Bog_1384.51
Pico Bog,470,1384.51,Ericaceae,13,pollen,TRSH,Shrub,Pico Bog_1384.51
Pico Bog,470,1384.51,Euphorbia,10,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Hedera azorica,2,pollen,TRSH,Shrub,Pico Bog_1384.51
Pico Bog,470,1384.51,Hypericum foliosum,2,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Ilex perado subsp. azorica,81,pollen,TRSH,Tree,Pico Bog_1384.51
Pico Bog,470,1384.51,Juniperus brevifolia,57,pollen,TRSH,Tree,Pico Bog_1384.51
Pico Bog,470,1384.51,Lysimachia,5,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Lysimachia azorica,1,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Mentha,21,pollen,UPHE,Herb,Pico Bog_1384.51
Pico Bog,470,1384.51,Myrica faya,5,pollen,TRSH,Tree,Pico Bog_1384.51
